filename	synonyms	label	driver	part_of
flylight_gen1_lexa-Alignments-GMR_44A02_LJ_21-GMR_44A02_LJ_21-20110811_GMR_44A02_LJ_21_01-fA01v_20110812102937671-20x-VNC-2616349894884982822-REG_UNISEX_VNC_8bitc_J18VU_SG44A02_LJ_21	GMR_44A02_LJ_21	JRC_R44A02_lexA_VNC_20110811	P{GMR44A02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44A05_LJ_21-GMR_44A05_LJ_21-20110122_GMR_44A05_LJ_21_01-fA01v_20110124101634625-20x-VNC-2616034722400174117-REG_UNISEX_VNC_8bitc_J18VU_SG44A05_LJ_21	GMR_44A05_LJ_21	JRC_R44A05_lexA_VNC_20110122	P{GMR44A05-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44A08_LJ_21-GMR_44A08_LJ_21-20130611_GMR_44A08_LJ_21_03-fA01v_20130626144107579-20x-VNC-2616440809569910823-REG_UNISEX_VNC_8bitc_J18VU_SG44A08_LJ_21	GMR_44A08_LJ_21	JRC_R44A08_lexA_VNC_20130611	P{GMR44A08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44B02_LJ_21-GMR_44B02_LJ_21-20140420_GMR_44B02_LJ_21_03-fA01v_20140505202413905-20x-VNC-2616629744703111206-REG_UNISEX_VNC_8bitc_J18VU_SG44B02_LJ_21	GMR_44B02_LJ_21	JRC_R44B02_lexA_VNC_20140420	P{GMR44B02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44B10_LJ_21-GMR_44B10_LJ_21-20111031_GMR_44B10_LJ_21_01-fA01v_20111101100630500-20x-VNC-2616403533737492517-REG_UNISEX_VNC_8bitc_J18VU_SG44B10_LJ_21	GMR_44B10_LJ_21	JRC_R44B10_lexA_VNC_20111031	P{GMR44B10-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44D02_LJ_21-GMR_44D02_LJ_21-20110302_GMR_44D02_LJ_21_01-fA01v_20110304094744125-20x-VNC-2616118986915446822-REG_UNISEX_VNC_8bitc_J18VU_SG44D02_LJ_21	GMR_44D02_LJ_21	JRC_R44D02_lexA_VNC_20110302	P{GMR44D02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44D11_LJ_21-GMR_44D11_LJ_21-20110902_GMR_44D11_LJ_21_03-fA01v_20110906100508812-20x-VNC-2616376010693672998-REG_UNISEX_VNC_8bitc_J18VU_SG44D11_LJ_21	GMR_44D11_LJ_21	JRC_R44D11_lexA_VNC_20110902	P{GMR44D11-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44E04_LJ_21-GMR_44E04_LJ_21-20110218_GMR_44E04_LJ_21_01-fA01v_20110222104315156-20x-VNC-2616248838809190437-REG_UNISEX_VNC_8bitc_J18VU_SG44E04_LJ_21	GMR_44E04_LJ_21	JRC_R44E04_lexA_VNC_20110218	P{GMR44E04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44H01_LJ_21-GMR_44H01_LJ_21-20110614_GMR_44H01_LJ_21_01-fA01v_20110615115210750-20x-VNC-2616144142153023527-REG_UNISEX_VNC_8bitc_J18VU_SG44H01_LJ_21	GMR_44H01_LJ_21	JRC_R44H01_lexA_VNC_20110614	P{GMR44H01-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44H08_LJ_21-GMR_44H08_LJ_21-20130720_GMR_44H08_LJ_21_04-fA01v_20131204004136261-20x-VNC-2616475803105361958-REG_UNISEX_VNC_8bitc_J18VU_SG44H08_LJ_21	GMR_44H08_LJ_21	JRC_R44H08_lexA_VNC_20130720	P{GMR44H08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44H10_LJ_21-GMR_44H10_LJ_21-20110812_GMR_44H10_LJ_21_05-fA01v_20110812103140781-20x-VNC-2616353861635407910-REG_UNISEX_VNC_8bitc_J18VU_SG44H10_LJ_21	GMR_44H10_LJ_21	JRC_R44H10_lexA_VNC_20110812	P{GMR44H10-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_44H11_LJ_21-GMR_44H11_LJ_21-20111123_GMR_44H11_LJ_21_01-fA01v_20111206124248546-20x-VNC-2616420667725185064-REG_UNISEX_VNC_8bitc_J18VU_SG44H11_LJ_21	GMR_44H11_LJ_21	JRC_R44H11_lexA_VNC_20111123	P{GMR44H11-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45B10_LJ_21-GMR_45B10_LJ_21-20110614_GMR_45B10_LJ_21_01-fA01v_20110615115415296-20x-VNC-2616142748532604965-REG_UNISEX_VNC_8bitc_J18VU_SG45B10_LJ_21	GMR_45B10_LJ_21	JRC_R45B10_lexA_VNC_20110614	P{GMR45B10-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45D05_LJ_21-GMR_45D05_LJ_21-20110616_GMR_45D05_LJ_21_01-fA01v_20110617102013296-20x-VNC-2616152228758552615-REG_UNISEX_VNC_8bitc_J18VU_SG45D05_LJ_21	GMR_45D05_LJ_21	JRC_R45D05_lexA_VNC_20110616	P{GMR45D05-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45D07_LJ_21-GMR_45D07_LJ_21-20110825_GMR_45D07_LJ_21_01-fA01v_20110826102559531-20x-VNC-2616359638441918502-REG_UNISEX_VNC_8bitc_J18VU_SG45D07_LJ_21	GMR_45D07_LJ_21	JRC_R45D07_lexA_VNC_20110825	P{GMR45D07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45D11_LJ_21-GMR_45D11_LJ_21-20111102_GMR_45D11_LJ_21_03-fA01v_20111103100858921-20x-VNC-2616404778829217832-REG_UNISEX_VNC_8bitc_J18VU_SG45D11_LJ_21	GMR_45D11_LJ_21	JRC_R45D11_lexA_VNC_20111102	P{GMR45D11-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45E03_LJ_21-GMR_45E03_LJ_21-20110729_GMR_45E03_LJ_21_01-fA01v_20110801102243406-20x-VNC-2616331154717933606-REG_UNISEX_VNC_8bitc_J18VU_SG45E03_LJ_21	GMR_45E03_LJ_21	JRC_R45E03_lexA_VNC_20110729	P{GMR45E03-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45F04_LJ_21-GMR_45F04_LJ_21-20140407_GMR_45F04_LJ_21_03-fA01v_20140504224505827-20x-VNC-2616619138679832614-REG_UNISEX_VNC_8bitc_J18VU_SG45F04_LJ_21	GMR_45F04_LJ_21	JRC_R45F04_lexA_VNC_20140407	P{GMR45F04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45F05_LJ_21-GMR_45F05_LJ_21-20110302_GMR_45F05_LJ_21_01-fA01v_20110303095740734-20x-VNC-2616038595307241511-REG_UNISEX_VNC_8bitc_J18VU_SG45F05_LJ_21	GMR_45F05_LJ_21	JRC_R45F05_lexA_VNC_20110302	P{GMR45F05-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45F08_LJ_21-GMR_45F08_LJ_21-20140419_GMR_45F08_LJ_21_06-fA01v_20140503162029857-20x-VNC-2616597975803101223-REG_UNISEX_VNC_8bitc_J18VU_SG45F08_LJ_21	GMR_45F08_LJ_21	JRC_R45F08_lexA_VNC_20140419	P{GMR45F08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45F09_LJ_21-GMR_45F09_LJ_21-20110616_GMR_45F09_LJ_21_01-fA01v_20110617102223437-20x-VNC-2616155919280504871-REG_UNISEX_VNC_8bitc_J18VU_SG45F09_LJ_21	GMR_45F09_LJ_21	JRC_R45F09_lexA_VNC_20110616	P{GMR45F09-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45F12_LJ_21-GMR_45F12_LJ_21-20131228_GMR_45F12_LJ_21_03-fA01v_20140102035514747-20x-VNC-2616554821850759205-REG_UNISEX_VNC_8bitc_J18VU_SG45F12_LJ_21	GMR_45F12_LJ_21	JRC_R45F12_lexA_VNC_20131228	P{GMR45F12-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45G01_LJ_21-GMR_45G01_LJ_21-20131026_GMR_45G01_LJ_21_04-fA01v_20131210170142792-20x-VNC-2616505711777021991-REG_UNISEX_VNC_8bitc_J18VU_SG45G01_LJ_21	GMR_45G01_LJ_21	JRC_R45G01_lexA_VNC_20131026	P{GMR45G01-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45G05_LJ_21-GMR_45G05_LJ_21-20110826_GMR_45G05_LJ_21_01-fA01v_20110829101014031-20x-VNC-2616354829416534053-REG_UNISEX_VNC_8bitc_J18VU_SG45G05_LJ_21	GMR_45G05_LJ_21	JRC_R45G05_lexA_VNC_20110826	P{GMR45G05-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45G06_LJ_21-GMR_45G06_LJ_21-20110302_GMR_45G06_LJ_21_01-fA01v_20110304095004296-20x-VNC-2616128591380873256-REG_UNISEX_VNC_8bitc_J18VU_SG45G06_LJ_21	GMR_45G06_LJ_21	JRC_R45G06_lexA_VNC_20110302	P{GMR45G06-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_45H03_LJ_21-GMR_45H03_LJ_21-20131113_GMR_45H03_LJ_21_05-fA01v_20131210195042407-20x-VNC-2616512387179610149-REG_UNISEX_VNC_8bitc_J18VU_SG45H03_LJ_21	GMR_45H03_LJ_21	JRC_R45H03_lexA_VNC_20131113	P{GMR45H03-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46A02_LJ_21-GMR_46A02_LJ_21-20110616_GMR_46A02_LJ_21_01-fA01v_20110617102434609-20x-VNC-2616155628711706663-REG_UNISEX_VNC_8bitc_J18VU_SG46A02_LJ_21	GMR_46A02_LJ_21	JRC_R46A02_lexA_VNC_20110616	P{GMR46A02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46B01_LJ_21-GMR_46B01_LJ_21-20130801_GMR_46B01_LJ_21_04-fA01v_20131212134542286-20x-VNC-2616532389832163367-REG_UNISEX_VNC_8bitc_J18VU_SG46B01_LJ_21	GMR_46B01_LJ_21	JRC_R46B01_lexA_VNC_20130801	P{GMR46B01-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46B05_LJ_21-GMR_46B05_LJ_21-20130612_GMR_46B05_LJ_21_03-fA01v_20130626144333081-20x-VNC-2616440809565716519-REG_UNISEX_VNC_8bitc_J18VU_SG46B05_LJ_21	GMR_46B05_LJ_21	JRC_R46B05_lexA_VNC_20130612	P{GMR46B05-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46B09_LJ_21-GMR_46B09_LJ_21-20130515_GMR_46B09_LJ_21_04-fA01v_20131210173717996-20x-VNC-2616506264028446759-REG_UNISEX_VNC_8bitc_J18VU_SG46B09_LJ_21	GMR_46B09_LJ_21	JRC_R46B09_lexA_VNC_20130515	P{GMR46B09-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46D01_LJ_21-GMR_46D01_LJ_21-20110818_GMR_46D01_LJ_21_01-fA01v_20110819100642843-20x-VNC-2616349362762022951-REG_UNISEX_VNC_8bitc_J18VU_SG46D01_LJ_21	GMR_46D01_LJ_21	JRC_R46D01_lexA_VNC_20110818	P{GMR46D01-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46D02_LJ_21-GMR_46D02_LJ_21-20110722_GMR_46D02_LJ_21_01-fA01v_20110722104606171-20x-VNC-2616314953413427239-REG_UNISEX_VNC_8bitc_J18VU_SG46D02_LJ_21	GMR_46D02_LJ_21	JRC_R46D02_lexA_VNC_20110722	P{GMR46D02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46D07_LJ_21-GMR_46D07_LJ_21-20130713_GMR_46D07_LJ_21_04-fA01v_20131203225333170-20x-VNC-2616468106725294118-REG_UNISEX_VNC_8bitc_J18VU_SG46D07_LJ_21	GMR_46D07_LJ_21	JRC_R46D07_lexA_VNC_20130713	P{GMR46D07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46E03_LJ_21-GMR_46E03_LJ_21-20110818_GMR_46E03_LJ_21_05-fA01v_20140212172947039-20x-VNC-2616569858954887207-REG_UNISEX_VNC_8bitc_J18VU_SG46E03_LJ_21	GMR_46E03_LJ_21	JRC_R46E03_lexA_VNC_20110818	P{GMR46E03-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46E07_LJ_21-GMR_46E07_LJ_21-20130714_GMR_46E07_LJ_21_04-fA01v_20131203230450128-20x-VNC-2616467750800850983-REG_UNISEX_VNC_8bitc_J18VU_SG46E07_LJ_21	GMR_46E07_LJ_21	JRC_R46E07_lexA_VNC_20130714	P{GMR46E07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46F02_LJ_21-GMR_46F02_LJ_21-20111123_GMR_46F02_LJ_21_01-fA01v_20111206124634875-20x-VNC-2616417049135546407-REG_UNISEX_VNC_8bitc_J18VU_SG46F02_LJ_21	GMR_46F02_LJ_21	JRC_R46F02_lexA_VNC_20111123	P{GMR46F02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46F08_LJ_21-GMR_46F08_LJ_21-20110303_GMR_46F08_LJ_21_01-fA01v_20110303101507703-20x-VNC-2616262012237250597-REG_UNISEX_VNC_8bitc_J18VU_SG46F08_LJ_21	GMR_46F08_LJ_21	JRC_R46F08_lexA_VNC_20110303	P{GMR46F08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46G06_LJ_21-GMR_46G06_LJ_21-20140408_GMR_46G06_LJ_21_06-fA01v_20140505130558796-20x-VNC-2616620199117324328-REG_UNISEX_VNC_8bitc_J18VU_SG46G06_LJ_21	GMR_46G06_LJ_21	JRC_R46G06_lexA_VNC_20140408	P{GMR46G06-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46G08_LJ_21-GMR_46G08_LJ_21-20140204_GMR_46G08_LJ_21_03-fA01v_20140205181554853-20x-VNC-2616565636238671912-REG_UNISEX_VNC_8bitc_J18VU_SG46G08_LJ_21	GMR_46G08_LJ_21	JRC_R46G08_lexA_VNC_20140204	P{GMR46G08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46G09_LJ_21-GMR_46G09_LJ_21-20110616_GMR_46G09_LJ_21_01-fA01v_20110617102640875-20x-VNC-2616162081866514470-REG_UNISEX_VNC_8bitc_J18VU_SG46G09_LJ_21	GMR_46G09_LJ_21	JRC_R46G09_lexA_VNC_20110616	P{GMR46G09-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46H03_LJ_21-GMR_46H03_LJ_21-20110818_GMR_46H03_LJ_21_01-fA01v_20110819101042250-20x-VNC-2616345419516477479-REG_UNISEX_VNC_8bitc_J18VU_SG46H03_LJ_21	GMR_46H03_LJ_21	JRC_R46H03_lexA_VNC_20110818	P{GMR46H03-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46H04_LJ_21-GMR_46H04_LJ_21-20140420_GMR_46H04_LJ_21_04-fA01v_20140503162737327-20x-VNC-2616599831807787048-REG_UNISEX_VNC_8bitc_J18VU_SG46H04_LJ_21	GMR_46H04_LJ_21	JRC_R46H04_lexA_VNC_20140420	P{GMR46H04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46H07_LJ_21-GMR_46H07_LJ_21-20140425_GMR_46H07_LJ_21_04-fA01v_20140503160943608-20x-VNC-2616596981165850661-REG_UNISEX_VNC_8bitc_J18VU_SG46H07_LJ_21	GMR_46H07_LJ_21	JRC_R46H07_lexA_VNC_20140425	P{GMR46H07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46H09_LJ_21-GMR_46H09_LJ_21-20110826_GMR_46H09_LJ_21_02-fA01v_20110829101202187-20x-VNC-2616353218736685093-REG_UNISEX_VNC_8bitc_J18VU_SG46H09_LJ_21	GMR_46H09_LJ_21	JRC_R46H09_lexA_VNC_20110826	P{GMR46H09-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_46H11_LJ_21-GMR_46H11_LJ_21-20110826_GMR_46H11_LJ_21_05-fA01v_20110829101323281-20x-VNC-2616361030212649000-REG_UNISEX_VNC_8bitc_J18VU_SG46H11_LJ_21	GMR_46H11_LJ_21	JRC_R46H11_lexA_VNC_20110826	P{GMR46H11-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47A04_LJ_21-GMR_47A04_LJ_21-20130801_GMR_47A04_LJ_21_04-fA01v_20131212135140403-20x-VNC-2616532968633532454-REG_UNISEX_VNC_8bitc_J18VU_SG47A04_LJ_21	GMR_47A04_LJ_21	JRC_R47A04_lexA_VNC_20130801	P{GMR47A04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47A05_LJ_21-GMR_47A05_LJ_21-20110218_GMR_47A05_LJ_21_01-fA01v_20110220112051625-20x-VNC-2616231342941143077-REG_UNISEX_VNC_8bitc_J18VU_SG47A05_LJ_21	GMR_47A05_LJ_21	JRC_R47A05_lexA_VNC_20110218	P{GMR47A05-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47A09_LJ_21-GMR_47A09_LJ_21-20110826_GMR_47A09_LJ_21_02-fA01v_20110829101516312-20x-VNC-2616360904341585960-REG_UNISEX_VNC_8bitc_J18VU_SG47A09_LJ_21	GMR_47A09_LJ_21	JRC_R47A09_lexA_VNC_20110826	P{GMR47A09-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47B01_LJ_21-GMR_47B01_LJ_21-20110509_GMR_47B01_LJ_21_01-fA01v_20110510104412562-20x-VNC-2616256149808218150-REG_UNISEX_VNC_8bitc_J18VU_SG47B01_LJ_21	GMR_47B01_LJ_21	JRC_R47B01_lexA_VNC_20110509	P{GMR47B01-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47B04_LJ_21-GMR_47B04_LJ_21-20110303_GMR_47B04_LJ_21_01-fA01v_20110303101751296-20x-VNC-2616122316479791143-REG_UNISEX_VNC_8bitc_J18VU_SG47B04_LJ_21	GMR_47B04_LJ_21	JRC_R47B04_lexA_VNC_20110303	P{GMR47B04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47B12_LJ_21-GMR_47B12_LJ_21-20130530_GMR_47B12_LJ_21_03-fA01v_20131212143744314-20x-VNC-2616534913561657383-REG_UNISEX_VNC_8bitc_J18VU_SG47B12_LJ_21	GMR_47B12_LJ_21	JRC_R47B12_lexA_VNC_20130530	P{GMR47B12-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47C08_LJ_21-GMR_47C08_LJ_21-20110228_GMR_47C08_LJ_21_01-fA01v_20110301101904906-20x-VNC-2616128208503832613-REG_UNISEX_VNC_8bitc_J18VU_SG47C08_LJ_21	GMR_47C08_LJ_21	JRC_R47C08_lexA_VNC_20110228	P{GMR47C08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47D08_LJ_21-GMR_47D08_LJ_21-20110510_GMR_47D08_LJ_21_01-fA01v_20110510104631968-20x-VNC-2616257684239810597-REG_UNISEX_VNC_8bitc_J18VU_SG47D08_LJ_21	GMR_47D08_LJ_21	JRC_R47D08_lexA_VNC_20110510	P{GMR47D08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47E02_LJ_21-GMR_47E02_LJ_21-20110721_GMR_47E02_LJ_21_01-fA01v_20110722101927078-20x-VNC-2616309638848577576-REG_UNISEX_VNC_8bitc_J18VU_SG47E02_LJ_21	GMR_47E02_LJ_21	JRC_R47E02_lexA_VNC_20110721	P{GMR47E02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47E03_LJ_21-GMR_47E03_LJ_21-20110228_GMR_47E03_LJ_21_02-fA01v_20110301102248718-20x-VNC-2616039080101675048-REG_UNISEX_VNC_8bitc_J18VU_SG47E03_LJ_21	GMR_47E03_LJ_21	JRC_R47E03_lexA_VNC_20110228	P{GMR47E03-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47E04_LJ_21-GMR_47E04_LJ_21-20110613_GMR_47E04_LJ_21_01-fA01v_20110614112652343-20x-VNC-2616142806317531176-REG_UNISEX_VNC_8bitc_J18VU_SG47E04_LJ_21	GMR_47E04_LJ_21	JRC_R47E04_lexA_VNC_20110613	P{GMR47E04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47E07_LJ_21-GMR_47E07_LJ_21-20110613_GMR_47E07_LJ_21_01-fA01v_20110614112905046-20x-VNC-2616141172728397863-REG_UNISEX_VNC_8bitc_J18VU_SG47E07_LJ_21	GMR_47E07_LJ_21	JRC_R47E07_lexA_VNC_20110613	P{GMR47E07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47F01_LJ_21-GMR_47F01_LJ_21-20110613_GMR_47F01_LJ_21_01-fA01v_20110614113123234-20x-VNC-2616139643627765799-REG_UNISEX_VNC_8bitc_J18VU_SG47F01_LJ_21	GMR_47F01_LJ_21	JRC_R47F01_lexA_VNC_20110613	P{GMR47F01-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47F04_LJ_21-GMR_47F04_LJ_21-20140423_GMR_47F04_LJ_21_03-fA01v_20140429190348161-20x-VNC-2616583075420700712-REG_UNISEX_VNC_8bitc_J18VU_SG47F04_LJ_21	GMR_47F04_LJ_21	JRC_R47F04_lexA_VNC_20140423	P{GMR47F04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47F07_LJ_21-GMR_47F07_LJ_21-20110614_GMR_47F07_LJ_21_01-fA01v_20110614113336281-20x-VNC-2616144131570794534-REG_UNISEX_VNC_8bitc_J18VU_SG47F07_LJ_21	GMR_47F07_LJ_21	JRC_R47F07_lexA_VNC_20110614	P{GMR47F07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47F12_LJ_21-GMR_47F12_LJ_21-20110409_GMR_47F12_LJ_21_01-fA01v_20110412142106109-20x-VNC-2616087571159056422-REG_UNISEX_VNC_8bitc_J18VU_SG47F12_LJ_21	GMR_47F12_LJ_21	JRC_R47F12_lexA_VNC_20110409	P{GMR47F12-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47G08_LJ_21-GMR_47G08_LJ_21-20110228_GMR_47G08_LJ_21_01-fA01v_20110301102501312-20x-VNC-2616248912003989542-REG_UNISEX_VNC_8bitc_J18VU_SG47G08_LJ_21	GMR_47G08_LJ_21	JRC_R47G08_lexA_VNC_20110228	P{GMR47G08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47G10_LJ_21-GMR_47G10_LJ_21-20110418_GMR_47G10_LJ_21_01-fA01v_20110419121047734-20x-VNC-2616267386717732904-REG_UNISEX_VNC_8bitc_J18VU_SG47G10_LJ_21	GMR_47G10_LJ_21	JRC_R47G10_lexA_VNC_20110418	P{GMR47G10-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47G11_LJ_21-GMR_47G11_LJ_21-20110228_GMR_47G11_LJ_21_00-fA01v_20110301102704250-20x-VNC-2616037462518005800-REG_UNISEX_VNC_8bitc_J18VU_SG47G11_LJ_21	GMR_47G11_LJ_21	JRC_R47G11_lexA_VNC_20110228	P{GMR47G11-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47H01_LJ_21-GMR_47H01_LJ_21-20110614_GMR_47H01_LJ_21_01-fA01v_20110615115748000-20x-VNC-2616145470438768680-REG_UNISEX_VNC_8bitc_J18VU_SG47H01_LJ_21	GMR_47H01_LJ_21	JRC_R47H01_lexA_VNC_20110614	P{GMR47H01-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47H04_LJ_21-GMR_47H04_LJ_21-20110726_GMR_47H04_LJ_21_01-fA01v_20110727100717125-20x-VNC-2616322445044351016-REG_UNISEX_VNC_8bitc_J18VU_SG47H04_LJ_21	GMR_47H04_LJ_21	JRC_R47H04_lexA_VNC_20110726	P{GMR47H04-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47H05_LJ_21-GMR_47H05_LJ_21-20110419_GMR_47H05_LJ_21_01-fA01v_20110419121300031-20x-VNC-2616059158440443941-REG_UNISEX_VNC_8bitc_J18VU_SG47H05_LJ_21	GMR_47H05_LJ_21	JRC_R47H05_lexA_VNC_20110419	P{GMR47H05-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47H07_LJ_21-GMR_47H07_LJ_21-20110510_GMR_47H07_LJ_21_01-fA01v_20110510104848343-20x-VNC-2616087998801903655-REG_UNISEX_VNC_8bitc_J18VU_SG47H07_LJ_21	GMR_47H07_LJ_21	JRC_R47H07_lexA_VNC_20110510	P{GMR47H07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_47H09_LJ_21-GMR_47H09_LJ_21-20110614_GMR_47H09_LJ_21_02-fA01v_20110614113630234-20x-VNC-2616142375445069861-REG_UNISEX_VNC_8bitc_J18VU_SG47H09_LJ_21	GMR_47H09_LJ_21	JRC_R47H09_lexA_VNC_20110614	P{GMR47H09-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_48A03_LJ_21-GMR_48A03_LJ_21-20111102_GMR_48A03_LJ_21_01-fA01v_20111103101053515-20x-VNC-2616407319587586086-REG_UNISEX_VNC_8bitc_J18VU_SG48A03_LJ_21	GMR_48A03_LJ_21	JRC_R48A03_lexA_VNC_20111102	P{GMR48A03-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_48A07_LJ_21-GMR_48A07_LJ_21-20110721_GMR_48A07_LJ_21_01-fA01v_20110722102129093-20x-VNC-2616310751752618024-REG_UNISEX_VNC_8bitc_J18VU_SG48A07_LJ_21	GMR_48A07_LJ_21	JRC_R48A07_lexA_VNC_20110721	P{GMR48A07-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_48A08_LJ_21-GMR_48A08_LJ_21-20110228_GMR_48A08_LJ_21_01-fA01v_20110301103031593-20x-VNC-2616065995084660776-REG_UNISEX_VNC_8bitc_J18VU_SG48A08_LJ_21	GMR_48A08_LJ_21	JRC_R48A08_lexA_VNC_20110228	P{GMR48A08-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_48A11_LJ_21-GMR_48A11_LJ_21-20110613_GMR_48A11_LJ_21_05-fA01v_20110616114452798-20x-VNC-2616155039768510504-REG_UNISEX_VNC_8bitc_J18VU_SG48A11_LJ_21	GMR_48A11_LJ_21	JRC_R48A11_lexA_VNC_20110613	P{GMR48A11-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_48B02_LJ_21-GMR_48B02_LJ_21-20110725_GMR_48B02_LJ_21_01-fA01v_20110726100552703-20x-VNC-2616319113487712295-REG_UNISEX_VNC_8bitc_J18VU_SG48B02_LJ_21	GMR_48B02_LJ_21	JRC_R48B02_lexA_VNC_20110725	P{GMR48B02-lexA}	adult ventral nervous system
flylight_gen1_lexa-Alignments-GMR_48B03_LJ_21-GMR_48B03_LJ_21-20110916_GMR_48B03_LJ_21_01-fA01v_20111228095749984-20x-VNC-2616430104124850214-REG_UNISEX_VNC_8bitc_J18VU_SG48B03_LJ_21	GMR_48B03_LJ_21	JRC_R48B03_lexA_VNC_20110916	P{GMR48B03-lexA}	adult ventral nervous system
