subject_external_id	subject_external_db	relation	pub	object	subject_name
1883468979	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC3l_L (FlyEM-HB:1883468979)
1883469292	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC3l (FlyEM-HB:1883469292)
1883469542	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC3l (FlyEM-HB:1883469542)
1883469558	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC3l_L (FlyEM-HB:1883469558)
1883469572	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC1_L (FlyEM-HB:1883469572)
1883473629	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC1_L (FlyEM-HB:1883473629)
1883689091	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP455_R (FlyEM-HB:1883689091)
1883783683	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	HRN_VP4_L (FlyEM-HB:1883783683)
1883783710	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP4_R (FlyEM-HB:1883783710)
1883783723	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	HRN_VP4_L (FlyEM-HB:1883783723)
1883783769	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	HRN_VP4_L (FlyEM-HB:1883783769)
1883783789	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP4_R (FlyEM-HB:1883783789)
1883783906	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP4_R (FlyEM-HB:1883783906)
1883783945	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP4_R (FlyEM-HB:1883783945)
1883788812	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN50_R (FlyEM-HB:1883788812)
1883965316	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP427_R (FlyEM-HB:1883965316)
1884125111	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	HRN_VP4_L (FlyEM-HB:1884125111)
1884138473	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP1d_R (FlyEM-HB:1884138473)
1884625521	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	l-LNv (FlyEM-HB:1884625521)
1885036132	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP550_R (FlyEM-HB:1885036132)
1885101169	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DP1l_L (FlyEM-HB:1885101169)
1885109710	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN46_R (FlyEM-HB:1885109710)
1885372956	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP484_R (FlyEM-HB:1885372956)
1885394331	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP401_R (FlyEM-HB:1885394331)
1885394352	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP382_R (FlyEM-HB:1885394352)
1885735235	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP382_R (FlyEM-HB:1885735235)
1885740332	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP360_R (FlyEM-HB:1885740332)
1885765506	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VL2a_L (FlyEM-HB:1885765506)
1885765762	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	lLN8_R (FlyEM-HB:1885765762)
1885782720	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN46_R (FlyEM-HB:1885782720)
1886132855	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	M_adPNm7_R (FlyEM-HB:1886132855)
1886447240	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VL2a_L (FlyEM-HB:1886447240)
1886788224	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1886788224)
1886788295	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VL2a_L (FlyEM-HB:1886788295)
1886788309	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1886788309)
1886788314	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1886788314)
1886788340	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VL2a_L (FlyEM-HB:1886788340)
1886788368	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VL2a_L (FlyEM-HB:1886788368)
1886788784	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1886788784)
1887129331	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1887129331)
1887160257	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	lLN15_R (FlyEM-HB:1887160257)
1887163927	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	M_lPNm11D_R (FlyEM-HB:1887163927)
1887168462	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	lLN16b_R (FlyEM-HB:1887168462)
1887177026	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN39a_R (FlyEM-HB:1887177026)
1887466111	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1887466111)
1887470461	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1887470461)
1887470632	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_VL2a_R (FlyEM-HB:1887470632)
1887518225	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	lLN16b_R (FlyEM-HB:1887518225)
1887837668	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN40_R (FlyEM-HB:1887837668)
1887867926	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	lLN13_R (FlyEM-HB:1887867926)
1887872301	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	M_adPNm4_R (FlyEM-HB:1887872301)
1888178718	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	M_lv2PN9t49_R (FlyEM-HB:1888178718)
1888183031	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP1d_R (FlyEM-HB:1888183031)
1888183512	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP1d_R (FlyEM-HB:1888183512)
1888199872	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN3b_R (FlyEM-HB:1888199872)
1888213190	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	M_adPNm4_R (FlyEM-HB:1888213190)
1888524453	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VA1d_vPN_R (FlyEM-HB:1888524453)
1888528200	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	HRN_VP1d_R (FlyEM-HB:1888528200)
1888572074	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VM5d_adPN_R (FlyEM-HB:1888572074)
1888860489	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN34b_R (FlyEM-HB:1888860489)
1888860914	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN40_R (FlyEM-HB:1888860914)
1888908241	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_DC2_R (FlyEM-HB:1888908241)
1889201905	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DC3 (FlyEM-HB:1889201905)
1889202081	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DC3 (FlyEM-HB:1889202081)
1889205779	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DC3 (FlyEM-HB:1889205779)
1889206087	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DC3 (FlyEM-HB:1889206087)
1889206117	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_DC3_R (FlyEM-HB:1889206117)
1889206157	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_DC3_R (FlyEM-HB:1889206157)
1889210507	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DC3 (FlyEM-HB:1889210507)
1889253763	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VM7v_adPN_R (FlyEM-HB:1889253763)
1889253785	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VA3_adPN_R (FlyEM-HB:1889253785)
1889266295	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_DM6_R (FlyEM-HB:1889266295)
1889556189	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DC3 (FlyEM-HB:1889556189)
1889883640	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_DC3 (FlyEM-HB:1889883640)
1889883818	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VL2a_vPN_R (FlyEM-HB:1889883818)
1889883843	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_DC3_R (FlyEM-HB:1889883843)
1889892278	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	ORN_DC3_R (FlyEM-HB:1889892278)
1901423055	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LLPC3 (FlyEM-HB:1901423055)
1901427602	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LLPC3 (FlyEM-HB:1901427602)
1901734051	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LLPC3 (FlyEM-HB:1901734051)
1901738318	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LLPC3 (FlyEM-HB:1901738318)
1901816133	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED164_R (FlyEM-HB:1901816133)
1902066185	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC18 (FlyEM-HB:1902066185)
1902066682	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC20 (FlyEM-HB:1902066682)
1902079225	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1902079225)
1902083604	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1902083604)
1902144174	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS070_R (FlyEM-HB:1902144174)
1902178951	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS078_R (FlyEM-HB:1902178951)
1902420328	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1902420328)
1902424947	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1902424947)
1902545801	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PS241_R (FlyEM-HB:1902545801)
1902761612	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1902761612)
1902765793	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1902765793)
1902769799	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LLPC3 (FlyEM-HB:1902769799)
1903106696	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1903106696)
1903397125	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC24 (FlyEM-HB:1903397125)
1903801936	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LPC2 (FlyEM-HB:1903801936)
1903866591	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LAL056_R (FlyEM-HB:1903866591)
1904117032	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC45b_R (FlyEM-HB:1904117032)
1904117126	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC40a_R (FlyEM-HB:1904117126)
1904420313	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC26 (FlyEM-HB:1904420313)
1904755969	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	Li19_R (FlyEM-HB:1904755969)
1904816913	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED023_R (FlyEM-HB:1904816913)
1904885509	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	DNb02_R (FlyEM-HB:1904885509)
1905093495	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC15 (FlyEM-HB:1905093495)
1905093552	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	Li19_R (FlyEM-HB:1905093552)
1905110758	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC12 (FlyEM-HB:1905110758)
1905114003	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC11 (FlyEM-HB:1905114003)
1905170140	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED179_R (FlyEM-HB:1905170140)
1905429029	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC25 (FlyEM-HB:1905429029)
1905852755	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED102_R (FlyEM-HB:1905852755)
1905852940	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED044_R (FlyEM-HB:1905852940)
1906116138	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC24 (FlyEM-HB:1906116138)
1906137714	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC21(PLBDL4)_R (FlyEM-HB:1906137714)
1906159299	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1906159299)
1906159372	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC31 (FlyEM-HB:1906159372)
1906496111	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1906496111)
1906499952	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC31 (FlyEM-HB:1906499952)
1906535339	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED019_R (FlyEM-HB:1906535339)
1906789614	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC24 (FlyEM-HB:1906789614)
1906836822	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC12 (FlyEM-HB:1906836822)
1906849446	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	PVLP046_R (FlyEM-HB:1906849446)
1906871468	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED114_R (FlyEM-HB:1906871468)
1907156409	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907156409)
1907169406	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907169406)
1907501440	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC22_R (FlyEM-HB:1907501440)
1907510214	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907510214)
1907518969	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC12 (FlyEM-HB:1907518969)
1907519001	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907519001)
1907571222	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907571222)
1907574944	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4(lVLPT8)_R (FlyEM-HB:1907574944)
1907578957	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907578957)
1907584319	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4(lVLPT8)_R (FlyEM-HB:1907584319)
1907587934	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907587934)
1907920694	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	SAD017_R (FlyEM-HB:1907920694)
1907924777	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907924777)
1907924846	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	SAD016_R (FlyEM-HB:1907924846)
1907933561	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1907933561)
1908171744	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	Li19_R (FlyEM-HB:1908171744)
1908183883	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC14 (FlyEM-HB:1908183883)
1908226457	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC4 (FlyEM-HB:1908226457)
1908524574	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC15 (FlyEM-HB:1908524574)
1908528698	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC16 (FlyEM-HB:1908528698)
1908865507	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC17 (FlyEM-HB:1908865507)
1909707812	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	SAD085_R (FlyEM-HB:1909707812)
1910328899	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	SAD064_R (FlyEM-HB:1910328899)
1911362050	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED178_R (FlyEM-HB:1911362050)
1912306658	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP140_R (FlyEM-HB:1912306658)
1912385114	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED155_R (FlyEM-HB:1912385114)
1912435859	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	M_lvPNm47_R (FlyEM-HB:1912435859)
1912436017	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	aDT4 (FlyEM-HB:1912436017)
1912600163	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	LC17 (FlyEM-HB:1912600163)
1912647511	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP265_R (FlyEM-HB:1912647511)
1912724946	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	SAD047_R (FlyEM-HB:1912724946)
1912725048	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	SAD047_R (FlyEM-HB:1912725048)
1912777226	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	M_lvPNm48_R (FlyEM-HB:1912777226)
1912789965	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VL1_ilPN (FlyEM-HB:1912789965)
1913002350	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED062_R (FlyEM-HB:1913002350)
1913066247	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED039_R (FlyEM-HB:1913066247)
1913403687	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	WED094_R (FlyEM-HB:1913403687)
1913480167	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN33_R (FlyEM-HB:1913480167)
1914140664	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VM5d_adPN_R (FlyEM-HB:1914140664)
1914162372	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC5 (FlyEM-HB:1914162372)
1914162448	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC5 (FlyEM-HB:1914162448)
1914331248	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP112_R (FlyEM-HB:1914331248)
1914460817	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VES079_R (FlyEM-HB:1914460817)
1914500037	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VC5 (FlyEM-HB:1914500037)
1914500150	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	left side of organism	ORN_VM7v_L (FlyEM-HB:1914500150)
1914823337	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VC3l_adPN_R (FlyEM-HB:1914823337)
1914823414	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	VM5d_adPN_R (FlyEM-HB:1914823414)
1915155348	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN43_R (FlyEM-HB:1915155348)
1915155414	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN39b_R (FlyEM-HB:1915155414)
1915159759	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN34d_R (FlyEM-HB:1915159759)
1915837804	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	v2LN34c_R (FlyEM-HB:1915837804)
1916080175	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP375_R (FlyEM-HB:1916080175)
1916093108	neuprint_JRC_Hemibrain_1point1	has_soma_location	doi:10.1101/2023.06.27.546055	right side of organism	AVLP401_R (FlyEM-HB:1916093108)
